-81 -53 0 
-81 -53 2 
-81 -47 2 
-81 -47 0 

-79 -53 0 
-79 -53 2 
-79 -47 2 
-79 -47 0 

-79 -53 0 
-79 -53 0 
-79 -47 0 
-79 -47 0 

-81 -53 0 
-81 -53 0 
-81 -47 0 
-81 -47 0 

-81 -53 2 
-81 -53 2 
-81 -47 2 
-81 -47 2 

